key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
680,False,BTN,60,0,RetainerTaskParameter#190,1,60,251000,0,72,0,644,0,Gyr Abanian Wheat
681,False,BTN,60,0,RetainerTaskParameter#190,1,60,251000,0,72,0,644,0,Bloodhemp
682,False,BTN,62,0,RetainerTaskParameter#210,1,60,261500,0,72,0,714,0,Buckwheat Kernels
683,False,BTN,62,0,RetainerTaskParameter#210,1,60,261500,0,72,0,714,0,Mountain Popoto
684,False,BTN,62,0,RetainerTaskParameter#210,1,60,261500,0,72,0,714,0,Gem Algae
685,False,BTN,63,0,RetainerTaskParameter#215,1,60,261500,0,72,0,728,0,Holy Basil
686,False,BTN,63,0,RetainerTaskParameter#215,1,60,261500,0,72,0,728,0,Ruby Cotton Boll
687,False,BTN,64,0,RetainerTaskParameter#220,1,60,262000,0,72,0,734,0,Sugar Beet
688,False,BTN,64,0,RetainerTaskParameter#220,1,60,262000,0,72,0,734,0,Green Leek
689,False,BTN,64,0,RetainerTaskParameter#220,1,60,262000,0,72,0,734,0,Soybeans
690,False,BTN,64,0,RetainerTaskParameter#220,1,60,262000,0,72,0,734,0,Ama Nori
691,False,BTN,65,0,RetainerTaskParameter#225,1,60,262000,0,72,0,739,0,Kudzu Root
692,False,BTN,65,0,RetainerTaskParameter#225,1,60,262000,0,72,0,739,0,Cumin Seeds
693,False,BTN,65,0,RetainerTaskParameter#225,1,60,262000,0,72,0,739,0,Kudzu Vine
694,False,BTN,66,0,RetainerTaskParameter#230,1,60,265800,0,72,0,744,0,Daikon Radish
695,False,BTN,66,0,RetainerTaskParameter#230,1,60,265800,0,72,0,744,0,Gyr Abanian Carrot
696,False,BTN,66,0,RetainerTaskParameter#230,1,60,265800,0,72,0,744,0,Lotus Root
697,False,BTN,66,0,RetainerTaskParameter#230,1,60,265800,0,72,0,744,0,Sun Cabbage
698,False,BTN,66,0,RetainerTaskParameter#230,1,60,265800,0,72,0,744,0,Fennel
699,False,BTN,67,0,RetainerTaskParameter#245,1,60,265800,0,72,0,759,0,Ruby Tide Kelp
700,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Jhammel Ginger
701,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Yanxian Parsley
702,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Alyssum
703,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Nagxian Cudweed
704,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Chickweed
705,False,BTN,68,0,RetainerTaskParameter#260,1,60,283300,0,72,0,775,0,Nipplewort
706,False,BTN,69,0,RetainerTaskParameter#275,1,60,283300,0,72,0,790,0,Doman Eggplant
707,False,BTN,69,0,RetainerTaskParameter#275,1,60,283300,0,72,0,790,0,Twincoon
708,False,BTN,70,0,RetainerTaskParameter#300,1,60,301800,0,72,0,875,0,Hallowed Basil
742,True,BTN,70,0,RetainerTaskParameter#1,2,1080,1169200,0,72,0,805,0,Woodland Exploration XXII
746,False,BTN,70,300,RetainerTaskParameter#300,1,60,301800,0,72,0,875,0,Torreya Log
747,False,BTN,70,300,RetainerTaskParameter#300,1,60,301800,0,72,0,875,0,Rhea
749,False,BTN,70,300,RetainerTaskParameter#300,1,60,301800,0,72,0,875,0,Azim Cotton Boll
753,False,BTN,70,320,RetainerTaskParameter#320,1,60,301800,0,72,0,1015,0,Black Willow Log
754,False,BTN,70,320,RetainerTaskParameter#320,1,60,301800,0,72,0,1015,0,Hingan Flax
757,False,BTN,70,320,RetainerTaskParameter#320,1,60,301800,0,72,0,1015,0,Hardened Veteran Tree Sap
761,False,BTN,70,370,RetainerTaskParameter#370,1,60,301800,0,72,0,1155,0,Urunday Log
762,False,BTN,70,370,RetainerTaskParameter#370,1,60,301800,0,72,0,1155,0,Yanxian Cotton Boll
765,True,BTN,71,0,RetainerTaskParameter#1,2,1080,1412800,0,72,0,1190,0,Woodland Exploration XXIII
769,True,BTN,75,0,RetainerTaskParameter#1,2,1080,2102400,0,72,0,1294,0,Woodland Exploration XXIV
808,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Frantoio
809,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Pixie Apple
810,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,White Oak Log
811,False,BTN,72,0,RetainerTaskParameter#350,1,60,332400,0,72,0,1225,0,Miracle Apple Log
812,False,BTN,74,0,RetainerTaskParameter#370,1,60,377100,0,72,0,1260,0,White Ash Log
813,False,BTN,75,0,RetainerTaskParameter#380,1,60,377100,0,72,0,1294,0,Gianthive Chip
814,False,BTN,76,0,RetainerTaskParameter#390,1,60,437700,0,72,0,1327,0,Amber Cloves
815,False,BTN,76,0,RetainerTaskParameter#390,1,60,437700,0,72,0,1327,0,Sandteak Log
816,False,BTN,78,0,RetainerTaskParameter#410,1,60,525600,0,72,0,1393,0,Harcot
817,False,BTN,80,0,RetainerTaskParameter#430,1,60,599200,0,72,0,1459,0,Lignum Vitae Log
818,False,BTN,70,0,RetainerTaskParameter#320,1,60,301800,0,72,0,1015,0,Night Pepper
819,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Blood Tomato
820,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Bright Flax
821,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Purple Carrot
822,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,Curly Parsley
823,False,BTN,72,0,RetainerTaskParameter#350,1,60,332400,0,72,0,1225,0,Broad Beans
824,False,BTN,72,0,RetainerTaskParameter#350,1,60,332400,0,72,0,1225,0,Garden Beet
825,False,BTN,72,0,RetainerTaskParameter#350,1,60,332400,0,72,0,1225,0,Iridescent Cocoon
826,False,BTN,73,0,RetainerTaskParameter#355,1,60,332400,0,72,0,1235,0,Upland Wheat
827,False,BTN,74,0,RetainerTaskParameter#370,1,60,377100,0,72,0,1260,0,Peppermint
828,False,BTN,74,0,RetainerTaskParameter#370,1,60,377100,0,72,0,1260,0,Pixie Floss Boll
829,False,BTN,75,0,RetainerTaskParameter#380,1,60,377100,0,72,0,1294,0,Creamtop Mushroom
830,False,BTN,75,0,RetainerTaskParameter#380,1,60,377100,0,72,0,1294,0,Royal Grapes
831,False,BTN,76,0,RetainerTaskParameter#390,1,60,437700,0,72,0,1327,0,Russet Popoto
832,False,BTN,76,0,RetainerTaskParameter#390,1,60,437700,0,72,0,1327,0,Sweet Alyssum
833,False,BTN,77,0,RetainerTaskParameter#400,1,60,437700,0,72,0,1360,0,Fernleaf Lavender
834,False,BTN,78,0,RetainerTaskParameter#410,1,60,525600,0,72,0,1393,0,Coffee Beans
835,False,BTN,78,0,RetainerTaskParameter#410,1,60,525600,0,72,0,1393,0,Bomba Rice
836,False,BTN,78,0,RetainerTaskParameter#410,1,60,525600,0,72,0,1393,0,Lime Basil
837,False,BTN,79,0,RetainerTaskParameter#420,1,60,525600,0,72,0,1426,0,Tiger Lily
838,False,BTN,79,0,RetainerTaskParameter#420,1,60,525600,0,72,0,1426,0,Light Gerbera
839,False,BTN,78,0,RetainerTaskParameter#410,1,60,525600,0,72,0,1393,0,Mist Spinach
840,False,BTN,79,0,RetainerTaskParameter#420,1,60,525600,0,72,0,1426,0,Dwarven Cotton Boll
853,True,BTN,80,0,RetainerTaskParameter#1,2,1080,2396800,0,72,0,1459,0,Woodland Exploration XXV
858,False,BTN,80,430,RetainerTaskParameter#430,1,60,599200,0,72,0,1459,0,Lemonette
859,False,BTN,80,440,RetainerTaskParameter#440,1,60,599200,0,72,0,1528,0,Sandalwood Log
860,False,BTN,80,440,RetainerTaskParameter#440,1,60,599200,0,72,0,1528,0,Ethereal Cocoon
862,False,BTN,80,441,RetainerTaskParameter#440,1,60,599200,0,72,0,1528,0,Sandalwood Sap
867,False,BTN,80,460,RetainerTaskParameter#460,1,60,599200,0,72,0,1584,0,Merbau Log
868,False,BTN,80,460,RetainerTaskParameter#460,1,60,599200,0,72,0,1584,0,Duskblooms
869,False,BTN,80,460,RetainerTaskParameter#460,1,60,599200,0,72,0,1584,0,Imperial Fern
871,False,BTN,80,460,RetainerTaskParameter#460,1,60,599200,0,72,0,1584,0,Tender Dill
876,False,BTN,60,0,RetainerTaskParameter#150,1,60,251000,0,72,0,405,0,Periwinkle
877,False,BTN,59,0,RetainerTaskParameter#148,1,60,247100,0,72,0,401,0,Cloud Mushroom
878,False,BTN,56,0,RetainerTaskParameter#139,1,60,216800,0,72,0,389,0,Wind Widow
879,False,BTN,71,0,RetainerTaskParameter#345,1,60,301800,0,72,0,1190,0,White Oak Branch
884,True,BTN,81,0,RetainerTaskParameter#1,2,1080,3179200,0,72,0,1815,0,Woodland Exploration XXVI
885,True,BTN,85,0,RetainerTaskParameter#1,2,1080,4335200,0,72,0,2027,0,Woodland Exploration XXVII
888,False,BTN,80,490,RetainerTaskParameter#490,1,60,599200,0,72,0,1782,0,Silver Beech Log
891,False,BTN,80,490,RetainerTaskParameter#490,1,60,599200,0,72,0,1782,0,Raindrop Cotton Boll
892,False,BTN,80,490,RetainerTaskParameter#490,1,60,599200,0,72,0,1782,0,Wattle Petribark
909,False,BTN,81,0,RetainerTaskParameter#495,1,60,694200,0,72,0,1815,0,Horse Chestnut Log
910,False,BTN,81,0,RetainerTaskParameter#495,1,60,694200,0,72,0,1815,0,Dark Hemp
911,False,BTN,81,0,RetainerTaskParameter#495,1,60,694200,0,72,0,1815,0,Dark Rye
912,False,BTN,81,0,RetainerTaskParameter#495,1,60,694200,0,72,0,1815,0,Iceberg Lettuce
913,False,BTN,82,0,RetainerTaskParameter#500,1,60,694200,0,72,0,1848,0,Palm Log
914,False,BTN,82,0,RetainerTaskParameter#500,1,60,694200,0,72,0,1848,0,Palm Syrup
915,False,BTN,82,0,RetainerTaskParameter#500,1,60,694200,0,72,0,1848,0,Coconut
916,False,BTN,82,0,RetainerTaskParameter#500,1,60,694200,0,72,0,1848,0,Thavnairian Perilla Leaf
917,False,BTN,82,0,RetainerTaskParameter#500,1,60,694200,0,72,0,1848,0,Thavnairian Paprika
918,False,BTN,83,0,RetainerTaskParameter#510,1,60,794800,0,72,0,1914,0,Cucumber
919,False,BTN,83,0,RetainerTaskParameter#510,1,60,794800,0,72,0,1914,0,Eblan Lentils
920,False,BTN,84,0,RetainerTaskParameter#520,1,60,794800,0,72,0,1980,0,Red Pine Log
921,False,BTN,84,0,RetainerTaskParameter#520,1,60,794800,0,72,0,1980,0,Snow Flax
922,False,BTN,84,0,RetainerTaskParameter#520,1,60,794800,0,72,0,1980,0,Beet
923,False,BTN,85,0,RetainerTaskParameter#527,1,60,828700,0,72,0,2027,0,Carrot of Happiness
924,False,BTN,86,0,RetainerTaskParameter#534,1,60,923100,0,72,0,2073,0,Ironwood Log
925,False,BTN,86,0,RetainerTaskParameter#534,1,60,923100,0,72,0,2073,0,Scarlet Moko Grass
926,False,BTN,87,0,RetainerTaskParameter#540,1,60,952900,0,72,0,2119,0,Sykon
927,False,BTN,87,0,RetainerTaskParameter#540,1,60,952900,0,72,0,2119,0,Giant Popoto
928,False,BTN,88,0,RetainerTaskParameter#547,1,60,1045900,0,72,0,2165,0,Elder Nutmeg Seeds
929,False,BTN,88,0,RetainerTaskParameter#547,1,60,1045900,0,72,0,2165,0,Sideritis Leaves
930,False,BTN,89,0,RetainerTaskParameter#554,1,60,1083800,0,72,0,2211,0,Integral Log
931,False,BTN,89,0,RetainerTaskParameter#554,1,60,1083800,0,72,0,2211,0,AR-Caean Cotton Boll
932,False,BTN,90,560,RetainerTaskParameter#560,1,60,1327800,0,72,0,2258,0,Alien Onion
963,True,BTN,90,0,RetainerTaskParameter#1,2,1080,5311200,0,72,0,2258,0,Woodland Exploration XXVIII
969,False,BTN,90,560,RetainerTaskParameter#560,1,60,1327800,0,72,0,2258,0,Potent Spice
970,False,BTN,90,570,RetainerTaskParameter#570,1,60,1327800,0,72,0,2327,0,Mempisang Log
971,False,BTN,90,570,RetainerTaskParameter#570,1,60,1327800,0,72,0,2327,0,Golden Cocoon
972,False,BTN,90,570,RetainerTaskParameter#570,1,60,1327800,0,72,0,2327,0,Double-edged Herb
974,False,BTN,90,580,RetainerTaskParameter#570,1,60,1327800,0,72,0,2327,0,Thavnairian Corn
978,False,BTN,90,600,RetainerTaskParameter#600,1,60,1327800,0,72,0,2565,0,Paldao Log
979,False,BTN,90,600,RetainerTaskParameter#600,1,60,1327800,0,72,0,2565,0,Haritaki
980,False,BTN,90,600,RetainerTaskParameter#600,1,60,1327800,0,72,0,2565,0,Bayberry
